TAM AMOSTRA,TEMPO,SPECS_ID
1000,647,2
10000,8037,2
100,63,2
1000,652,2
10000,8080,2
100,67,2
1000,662,2
10000,7996,2
100,62,2
1000,666,2
10000,8411,2
100,61,2
1000,656,2
10000,8115,2
100,63,2
1000,656,2
10000,8036,2
100,62,2
1000,655,2
10000,7951,2
100,67,2
1000,697,2
10000,8542,2
100,65,2
1000,677,2
10000,8458,2
100,66,2
1000,706,2
10000,8597,2
100,63,2
1000,651,2
10000,7939,2
100,62,2
1000,660,2
10000,8112,2
100,69,2
1000,718,2
10000,8521,2
100,63,2
1000,769,2
10000,8668,2
100,65,2
1000,711,2
10000,8472,2
100,67,2
1000,737,2
10000,8477,2
100,65,2
1000,678,2
10000,8071,2
100,93,2
1000,715,2
10000,7966,2
100,80,2
1000,656,2
10000,8335,2
100,66,2
1000,679,2
10000,8253,2
100,65,2
1000,668,2
10000,8443,2
100,66,2
1000,754,2
10000,8668,2
100,66,2
1000,693,2
10000,8359,2
100,80,2
1000,744,2
10000,11220,2
100,73,2
1000,677,2
10000,8466,2
100,63,2
1000,659,2
10000,8105,2
100,81,2
1000,683,2
10000,8777,2
100,68,2
1000,711,2
10000,8532,2
100,83,2
1000,681,2
10000,8295,2
100,66,2
1000,721,2
10000,8545,2
100,83,2
1000,671,2
10000,8407,2
100,139,2
1000,1352,2
10000,8574,2
100,65,2
1000,688,2
10000,8463,2
100,84,2
1000,727,2
10000,8589,2
100,91,2
1000,684,2
10000,8547,2
100,106,2
1000,690,2
10000,9018,2
100,74,2
1000,676,2
10000,8112,2
100,66,2
1000,701,2
10000,8367,2
100,72,2
1000,674,2
10000,8570,2
100,66,2
1000,690,2
10000,8559,2
100,64,2
1000,708,2
10000,10855,2
100,68,2
1000,716,2
10000,8660,2
100,74,2
1000,704,2
10000,8261,2
100,66,2
1000,694,2
10000,8935,2
100,65,2
1000,689,2
10000,8295,2
100,63,2
1000,701,2
10000,8370,2
100,96,2
1000,726,2
10000,14394,2
100,64,2
1000,728,2
10000,8336,2
100,80,2
1000,680,2
10000,8221,2
100,86,2
1000,722,2
10000,8359,2
100,95,2
1000,691,2
10000,8315,2
100,66,2
1000,707,2
10000,8320,2
100,69,2
1000,670,2
10000,8578,2
100,66,2
1000,702,2
10000,8613,2
100,65,2
1000,687,2
10000,8213,2
100,77,2
1000,679,2
10000,8230,2
100,79,2
1000,700,2
10000,8386,2
100,61,2
1000,659,2
10000,8366,2
100,64,2
1000,694,2
10000,8211,2
100,72,2
1000,661,2
10000,9093,2
100,63,2
1000,663,2
10000,8190,2
100,105,2
1000,719,2
10000,8051,2
100,63,2
1000,727,2
10000,8087,2
100,63,2
1000,666,2
10000,8179,2
100,63,2
1000,669,2
10000,8408,2
100,63,2
1000,650,2
10000,8288,2
100,62,2
1000,655,2
10000,7932,2
100,70,2
1000,662,2
10000,8594,2
100,65,2
1000,704,2
10000,8160,2
100,61,2
1000,653,2
10000,8248,2
100,63,2
1000,655,2
10000,8740,2
100,64,2
1000,656,2
10000,7958,2
100,62,2
1000,664,2
10000,8212,2
100,62,2
1000,649,2
10000,8259,2
100,62,2
1000,652,2
10000,8265,2
100,62,2
1000,653,2
10000,8208,2
100,64,2
1000,647,2
10000,8223,2
100,62,2
1000,652,2
10000,8417,2
100,80,2
1000,660,2
10000,7963,2
100,109,2
1000,839,2
10000,11945,2
100,66,2
1000,702,2
10000,9188,2
100,67,2
1000,722,2
10000,8620,2
100,71,2
1000,689,2
10000,8348,2
100,65,2
1000,705,2
10000,8450,2
100,67,2
1000,701,2
10000,8645,2
100,70,2
1000,687,2
10000,8290,2
100,66,2
1000,684,2
10000,8427,2
100,66,2
1000,704,2
10000,8873,2
100,86,2
1000,706,2
10000,8618,2
100,68,2
1000,694,2
10000,8554,2
100,74,2
1000,723,2
10000,8537,2
100,68,2
1000,825,2
10000,9381,2
100,85,2
1000,681,2
10000,8770,2
100,106,2
1000,719,2
10000,8552,2
100,76,2
1000,713,2
10000,8311,2
100,86,2
1000,756,2
10000,8850,2
100,69,2
1000,708,2
10000,8556,2
100,75,2
1000,710,2
10000,8686,2
100,66,2
1000,697,2
10000,8565,2
100,97,2
1000,721,2
10000,8656,2
100,66,2
1000,719,2
10000,8634,2
100,67,2
1000,729,2
10000,9997,2
100,96,2
1000,716,2
10000,8522,2
100,67,2
1000,727,2
10000,8535,2
100,72,2
1000,682,2
10000,8330,2
100,66,2
1000,702,2
10000,8677,2
100,76,2
1000,787,2
10000,9125,2
100,65,2
1000,717,2
10000,8627,2
100,68,2
1000,721,2
10000,8429,2
100,76,2
1000,682,2
10000,8334,2
100,64,2
1000,673,2
10000,7991,2
100,68,2
1000,694,2
10000,8441,2
100,64,2
1000,664,2
10000,8259,2
100,74,2
1000,701,2
10000,8419,2
100,78,2
1000,744,2
10000,8722,2
100,73,2
1000,676,2
10000,8357,2
100,77,2
1000,651,2
10000,9719,2
100,73,2
1000,673,2
10000,8443,2
100,64,2
1000,675,2
10000,8159,2
100,112,2
1000,669,2
10000,8369,2
100,66,2
1000,705,2
10000,8477,2
100,78,2
1000,655,2
10000,8177,2
100,72,2
1000,682,2
10000,8383,2
100,71,2
1000,682,2
10000,8200,2
100,71,2
1000,664,2
10000,8181,2
100,83,2
1000,665,2
10000,8109,2
100,64,2
1000,678,2
10000,8522,2
100,103,2
1000,1034,2
10000,8624,2
100,105,2
1000,660,2
10000,8105,2
100,62,2
1000,728,2
10000,7916,2
100,61,2
1000,651,2
10000,8110,2
100,63,2
1000,652,2
10000,7925,2
100,64,2
1000,661,2
10000,8165,2
100,62,2
1000,663,2
10000,8023,2
100,71,2
1000,686,2
10000,8586,2
100,68,2
1000,731,2
10000,10200,2
100,104,2
1000,780,2
10000,7933,2
100,61,2
1000,659,2
10000,8393,2
100,62,2
1000,670,2
10000,8149,2
100,85,2
1000,648,2
10000,8509,2
100,61,2
1000,654,2
10000,8075,2
100,62,2
1000,657,2
10000,8296,2
100,62,2
1000,658,2
10000,7966,2
100,67,2
1000,669,2
10000,8019,2
100,61,2
1000,659,2
10000,7982,2
100,64,2
1000,656,2
10000,8376,2
100,63,2
1000,645,2
10000,7836,2
100,64,2
1000,673,2
10000,8198,2
100,61,2
1000,652,2
10000,8283,2
100,63,2
1000,661,2
10000,8031,2
100,63,2
1000,659,2
10000,8131,2
100,61,2
1000,697,2
10000,7948,2
100,62,2
1000,658,2
10000,8072,2
100,62,2
1000,658,2
10000,8196,2
100,61,2
1000,657,2
10000,8026,2
100,62,2
1000,655,2
10000,8020,2
100,61,2
1000,656,2
10000,8120,2
100,65,2
1000,656,2
10000,8007,2
100,62,2
1000,661,2
10000,8262,2
100,64,2
1000,665,2
10000,8366,2
100,77,2
1000,657,2
10000,8123,2
100,81,2
1000,690,2
10000,8096,2
100,63,2
1000,662,2
10000,8295,2
100,62,2
1000,679,2
10000,8164,2
100,64,2
1000,665,2
10000,8016,2
100,63,2
1000,652,2
10000,8012,2
100,86,2
1000,675,2
10000,8221,2
100,71,2
1000,688,2
10000,8483,2
100,82,2
1000,682,2
10000,8600,2
100,68,2
1000,671,2
10000,8290,2
100,85,2
1000,664,2
10000,8261,2
100,63,2
1000,648,2
10000,8065,2
100,63,2
1000,665,2
10000,7963,2
100,63,2
1000,662,2
10000,8099,2
100,63,2
1000,659,2
10000,7931,2
100,63,2
1000,670,2
10000,8047,2
100,66,2
1000,653,2
10000,8306,2
100,77,2
1000,682,2
10000,8157,2
100,104,2
1000,686,2
10000,8219,2
100,64,2
1000,669,2
10000,7979,2
100,63,2
1000,654,2
10000,8000,2
100,62,2
1000,655,2
10000,8224,2
100,62,2
1000,657,2
10000,8068,2
100,85,2
1000,780,2
10000,8671,2
100,63,2
1000,662,2
10000,8331,2
100,82,2
1000,655,2
10000,8212,2
100,63,2
1000,657,2
10000,8177,2
100,62,2
1000,660,2
10000,8262,2
100,75,2
1000,740,2
10000,10136,2
100,69,2
1000,649,2
10000,7992,2
100,62,2
1000,662,2
10000,7974,2
100,61,2
1000,706,2
10000,7958,2
100,72,2
1000,662,2
10000,8327,2
100,96,2
1000,684,2
10000,8348,2
100,65,2
1000,690,2
10000,8226,2
100,68,2
1000,655,2
10000,8035,2
100,61,2
1000,666,2
10000,8341,2
100,65,2
1000,703,2
10000,8200,2
100,83,2
1000,694,2
10000,8314,2
100,62,2
1000,662,2
10000,8175,2
100,62,2
1000,658,2
10000,8029,2
100,64,2
1000,657,2
10000,7988,2
100,61,2
1000,659,2
10000,7981,2
100,62,2
1000,668,2
10000,7973,2
100,61,2
1000,657,2
10000,7986,2
100,73,2
1000,669,2
10000,8340,2
100,62,2
1000,689,2
10000,8042,2
100,81,2
1000,664,2
10000,8181,2
100,85,2
1000,696,2
10000,8194,2
100,61,2
1000,673,2
10000,8211,2
100,93,2
1000,697,2
10000,8414,2
100,99,2
1000,740,2
10000,8614,2
100,61,2
1000,666,2
10000,7971,2
100,65,2
1000,709,2
10000,8682,2
100,80,2
1000,657,2
10000,8548,2
100,65,2
1000,660,2
10000,7949,2
100,78,2
1000,686,2
10000,8354,2
100,63,2
1000,649,2
10000,8023,2
100,62,2
1000,658,2
10000,7966,2
100,85,2
1000,660,2
10000,8050,2
100,81,2
1000,698,2
10000,8251,2
100,61,2
1000,653,2
10000,8009,2
100,66,2
1000,644,2
10000,8190,2
100,92,2
1000,732,2
10000,8043,2
100,61,2
1000,655,2
10000,8301,2
100,62,2
1000,650,2
10000,8271,2
100,61,2
1000,644,2
10000,8271,2
100,62,2
1000,654,2
10000,8024,2
100,62,2
1000,649,2
10000,8444,2
100,63,2
1000,655,2
10000,8346,2
100,63,2
1000,655,2
10000,8030,2
100,61,2
1000,660,2
10000,9991,2
100,63,2
1000,657,2
10000,8024,2
100,62,2
1000,650,2
10000,7933,2
100,61,2
1000,646,2
10000,8099,2
100,68,2
1000,646,2
10000,8154,2
100,62,2
1000,661,2
10000,7971,2
100,64,2
1000,656,2
10000,8057,2
100,61,2
1000,654,2
10000,8023,2
100,62,2
1000,652,2
10000,7987,2
100,62,2
1000,672,2
10000,8123,2
100,61,2
1000,657,2
10000,8046,2
100,63,2
1000,661,2
10000,8196,2
100,62,2
1000,670,2
10000,8252,2
100,62,2
1000,659,2
10000,8027,2
100,62,2
1000,671,2
10000,8278,2
100,67,2
1000,649,2
10000,7938,2
100,63,2
1000,654,2
10000,8088,2
100,122,2
1000,1353,2
10000,12842,2
100,104,2
1000,703,2
10000,11000,2
100,66,2
1000,698,2
10000,8422,2
100,78,2
1000,693,2
10000,8685,2
100,86,2
1000,696,2
10000,8444,2
100,64,2
1000,698,2
10000,8557,2
100,70,2
1000,705,2
10000,9779,2
100,78,2
1000,653,2
10000,8076,2
100,63,2
1000,653,2
10000,8310,2
100,62,2
1000,650,2
10000,7982,2
100,84,2
1000,694,2
10000,8281,2
100,78,2
1000,653,2
10000,7998,2
100,61,2
1000,651,2
10000,8211,2
100,61,2
1000,658,2
10000,7960,2
100,63,2
1000,655,2
10000,8037,2
100,70,2
1000,669,2
10000,8005,2
100,81,2
1000,693,2
10000,7918,2
100,63,2
1000,650,2
10000,8096,2
100,65,2
1000,663,2
10000,7997,2
100,61,2
1000,650,2
10000,7988,2
100,63,2
1000,655,2
10000,7991,2
100,62,2
1000,659,2
10000,8305,2
100,62,2
1000,657,2
10000,8315,2
100,87,2
1000,654,2
10000,8055,2
100,62,2
1000,649,2
10000,8058,2
100,69,2
1000,653,2
10000,8042,2
100,60,2
1000,645,2
10000,7906,2
100,63,2
1000,657,2
10000,8091,2
100,63,2
1000,660,2
10000,8119,2
100,62,2
1000,658,2
10000,7968,2
100,62,2
1000,665,2
10000,8204,2
100,62,2
1000,651,2
10000,7941,2
100,62,2
1000,650,2
10000,7987,2
100,63,2
1000,661,2
10000,8183,2
100,62,2
1000,656,2
10000,8089,2
100,63,2
1000,653,2
10000,8104,2
100,64,2
1000,664,2
10000,8113,2
100,86,2
1000,649,2
10000,7943,2
100,62,2
1000,648,2
10000,7927,2
100,62,2
1000,662,2
10000,8059,2
100,62,2
1000,659,2
10000,8067,2
100,61,2
1000,651,2
10000,8103,2
100,62,2
1000,669,2
10000,8033,2
100,62,2
1000,656,2
10000,8092,2
100,61,2
1000,658,2
10000,8009,2
100,110,2
1000,662,2
10000,8044,2
100,62,2
1000,653,2
10000,8063,2
100,62,2
1000,654,2
10000,7927,2
100,61,2
1000,656,2
10000,8139,2
100,62,2
1000,642,2
10000,7851,2
100,63,2
1000,657,2
10000,8193,2
100,63,2
1000,657,2
10000,7899,2
100,62,2
1000,667,2
10000,8044,2
100,63,2
1000,655,2
10000,8156,2
100,63,2
1000,652,2
10000,7897,2
100,62,2
1000,732,2
10000,7990,2
100,79,2
1000,673,2
10000,8012,2
100,63,2
1000,660,2
10000,8233,2
100,62,2
1000,657,2
10000,8165,2
100,61,2
1000,649,2
10000,8056,2
100,63,2
1000,661,2
10000,8234,2
100,62,2
1000,655,2
10000,8048,2
100,62,2
1000,649,2
10000,7927,2
100,64,2
1000,653,2
10000,8026,2
100,62,2
1000,650,2
10000,7913,2
100,62,2
1000,657,2
10000,8292,2
100,62,2
1000,648,2
10000,7933,2
100,62,2
1000,656,2
10000,8303,2
100,62,2
1000,658,2
10000,8136,2
100,61,2
1000,650,2
10000,7950,2
100,63,2
1000,663,2
10000,7984,2
100,63,2
1000,649,2
10000,8169,2
100,62,2
1000,651,2
10000,7975,2
100,61,2
1000,671,2
10000,7966,2
100,61,2
1000,664,2
10000,8035,2
100,63,2
1000,663,2
10000,7867,2
100,61,2
1000,658,2
10000,8062,2
100,61,2
1000,652,2
10000,7940,2
100,63,2
1000,661,2
10000,8189,2
100,62,2
1000,658,2
10000,8111,2
100,61,2
1000,660,2
10000,7969,2
100,62,2
1000,658,2
10000,8117,2
100,62,2
1000,654,2
10000,8051,2
100,61,2
1000,650,2
10000,7975,2
100,61,2
1000,653,2
10000,8057,2
100,62,2
1000,667,2
10000,8147,2
100,63,2
1000,666,2
10000,8159,2
100,61,2
1000,686,2
10000,8053,2
100,61,2
1000,655,2
10000,8286,2
100,61,2
1000,652,2
10000,7988,2
100,63,2
1000,655,2
10000,7986,2
100,63,2
1000,650,2
10000,8265,2
100,63,2
1000,647,2
10000,7911,2
100,62,2
1000,658,2
10000,8246,2
100,61,2
1000,656,2
10000,8073,2
100,62,2
1000,652,2
10000,8069,2
100,66,2
1000,699,2
10000,8509,2
100,61,2
1000,657,2
10000,8001,2
100,70,2
1000,691,2
10000,8605,2
100,62,2
1000,656,2
10000,8047,2
100,62,2
1000,650,2
10000,8013,2
100,62,2
1000,654,2
10000,7886,2
100,62,2
1000,650,2
10000,7978,2
100,63,2
1000,656,2
10000,7939,2
100,64,2
1000,661,2
10000,8985,2
100,62,2
1000,653,2
10000,7938,2
100,63,2
1000,664,2
10000,8016,2
100,62,2
1000,649,2
10000,7968,2
100,65,2
1000,657,2
10000,7944,2
100,63,2
1000,656,2
10000,8155,2
100,68,2
1000,657,2
10000,8088,2
100,63,2
1000,671,2
10000,7992,2
100,62,2
1000,658,2
10000,8327,2
100,64,2
1000,684,2
10000,8277,2
100,79,2
1000,665,2
10000,8378,2
100,91,2
1000,665,2
10000,8361,2
100,78,2
1000,698,2
10000,8551,2
100,62,2
1000,657,2
10000,8144,2
100,63,2
1000,655,2
10000,7936,2
100,62,2
1000,657,2
10000,8493,2
100,62,2
1000,653,2
10000,8024,2
100,62,2
1000,658,2
10000,8244,2
100,66,2
1000,659,2
10000,7920,2
100,61,2
1000,656,2
10000,8057,2
100,61,2
1000,644,2
10000,7907,2
100,61,2
1000,646,2
10000,7922,2
100,64,2
1000,657,2
10000,8145,2
100,61,2
1000,654,2
10000,8113,2
100,64,2
1000,655,2
10000,7955,2
100,63,2
1000,656,2
10000,7950,2
100,62,2
1000,651,2
10000,8108,2
100,61,2
1000,652,2
10000,8000,2
100,62,2
1000,661,2
10000,8281,2
100,63,2
1000,657,2
10000,8036,2
100,60,2
1000,643,2
10000,8029,2
100,62,2
1000,655,2
10000,8187,2
100,63,2
1000,690,2
10000,7974,2
100,62,2
1000,655,2
10000,8058,2
100,63,2
1000,655,2
10000,8048,2
100,64,2
1000,661,2
10000,8042,2
100,64,2
1000,652,2
10000,8453,2
100,67,2
1000,654,2
10000,8058,2
100,78,2
1000,655,2
10000,7929,2
100,63,2
1000,648,2
10000,8170,2
100,62,2
1000,656,2
10000,8043,2
100,63,2
1000,657,2
10000,9477,2
100,63,2
1000,652,2
10000,8050,2
100,63,2
1000,667,2
10000,8050,2
100,63,2
1000,657,2
10000,7941,2
100,62,2
1000,665,2
10000,7979,2
100,63,2
1000,659,2
10000,8118,2
100,63,2
1000,656,2
10000,8505,2
100,63,2
1000,658,2
10000,8123,2
100,61,2
1000,651,2
10000,7961,2
100,63,2
1000,649,2
10000,8244,2
100,62,2
1000,658,2
10000,7954,2
100,62,2
1000,684,2
10000,8094,2
100,80,2
1000,657,2
10000,7995,2
100,61,2
1000,647,2
10000,7799,2
100,63,2
1000,654,2
10000,8000,2
100,61,2
1000,658,2
10000,7981,2
100,62,2
1000,653,2
10000,7949,2
100,61,2
1000,652,2
10000,8017,2
100,62,2
1000,652,2
10000,7939,2
100,62,2
1000,659,2
10000,8337,2
100,62,2
1000,654,2
10000,7962,2
100,61,2
1000,662,2
10000,8415,2
100,61,2
1000,655,2
10000,8158,2
100,63,2
1000,728,2
10000,7963,2
100,63,2
1000,660,2
10000,8295,2
100,64,2
1000,673,2
10000,8022,2
100,64,2
1000,659,2
10000,8124,2
100,62,2
1000,654,2
10000,8078,2
100,63,2
1000,653,2
10000,8032,2
100,62,2
1000,676,2
10000,8037,2
100,63,2
1000,654,2
10000,8079,2
100,62,2
1000,654,2
10000,8201,2
100,62,2
1000,658,2
10000,8005,2
100,60,2
1000,647,2
10000,8219,2
100,61,2
1000,665,2
10000,8008,2
100,63,2
1000,656,2
10000,8078,2
100,61,2
1000,654,2
10000,8049,2
100,62,2
1000,657,2
10000,8231,2
100,64,2
1000,659,2
10000,10253,2
100,61,2
1000,652,2
10000,7941,2
100,62,2
1000,661,2
10000,7982,2
100,63,2
1000,659,2
10000,8111,2
100,84,2
1000,675,2
10000,8018,2
100,61,2
1000,673,2
10000,8655,2
100,65,2
1000,664,2
10000,8068,2
100,62,2
1000,650,2
10000,8142,2
100,62,2
1000,651,2
10000,7985,2
100,64,2
1000,662,2
10000,8014,2
100,63,2
1000,654,2
10000,7986,2
100,63,2
1000,649,2
10000,7967,2
100,62,2
1000,650,2
10000,7855,2
100,62,2
1000,650,2
10000,7998,2
100,62,2
1000,651,2
10000,7988,2
100,62,2
1000,652,2
10000,7988,2
100,61,2
1000,649,2
10000,7924,2
100,63,2
1000,652,2
10000,8016,2
100,61,2
1000,647,2
10000,7863,2
100,61,2
1000,654,2
10000,8279,2
100,67,2
1000,654,2
10000,7976,2
100,63,2
1000,660,2
10000,8012,2
100,62,2
1000,661,2
10000,8027,2
100,62,2
1000,652,2
10000,8004,2
100,63,2
1000,660,2
10000,7966,2
100,62,2
1000,655,2
10000,7989,2
100,62,2
1000,653,2
10000,8016,2
100,61,2
1000,650,2
10000,8229,2
100,62,2
1000,655,2
10000,7956,2
100,63,2
1000,688,2
10000,7989,2
100,62,2
1000,666,2
10000,8078,2
100,69,2
1000,646,2
10000,8092,2
100,63,2
1000,650,2
10000,8015,2
100,63,2
1000,655,2
10000,8178,2
100,62,2
1000,651,2
10000,8048,2
100,63,2
1000,659,2
10000,8117,2
100,62,2
1000,649,2
10000,8061,2
100,63,2
1000,655,2
10000,8057,2
100,62,2
1000,652,2
10000,7960,2
100,61,2
1000,651,2
10000,8189,2
100,62,2
1000,652,2
10000,8030,2
100,62,2
1000,654,2
10000,8019,2
100,60,2
1000,649,2
10000,7971,2
100,62,2
1000,658,2
10000,7928,2
100,63,2
1000,659,2
10000,8078,2
100,63,2
1000,664,2
10000,8064,2
100,63,2
1000,661,2
10000,8004,2
100,63,2
1000,656,2
10000,7976,2
100,105,2
1000,651,2
10000,8126,2
100,61,2
1000,653,2
10000,8387,2
100,62,2
1000,657,2
10000,8167,2
100,62,2
1000,648,2
10000,7940,2
100,62,2
1000,651,2
10000,8264,2
100,62,2
1000,662,2
10000,8125,2
100,63,2
1000,659,2
10000,8111,2
100,63,2
1000,658,2
10000,7901,2
100,62,2
1000,651,2
10000,8914,2
100,61,2
1000,648,2
10000,7906,2
100,62,2
1000,663,2
10000,8291,2
100,62,2
1000,659,2
10000,8052,2
100,75,2
1000,648,2
10000,8074,2
100,68,2
1000,655,2
10000,7867,2
100,62,2
1000,658,2
10000,8198,2
100,61,2
1000,655,2
10000,8050,2
100,62,2
1000,651,2
10000,8163,2
100,63,2
1000,657,2
10000,8234,2
100,61,2
1000,650,2
10000,7916,2
100,61,2
1000,657,2
10000,8171,2
100,62,2
1000,648,2
10000,7907,2
100,62,2
1000,657,2
10000,7947,2
100,61,2
1000,651,2
10000,8117,2
100,62,2
1000,652,2
10000,8214,2
100,62,2
1000,659,2
10000,8056,2
100,63,2
1000,666,2
10000,8220,2
100,62,2
1000,660,2
10000,7891,2
100,62,2
1000,655,2
10000,8022,2
100,63,2
1000,659,2
10000,8221,2
100,62,2
1000,670,2
10000,8017,2
100,62,2
1000,649,2
10000,7920,2
100,61,2
1000,677,2
10000,7932,2
100,62,2
1000,654,2
10000,8179,2
100,61,2
1000,653,2
10000,7889,2
100,63,2
1000,659,2
10000,8059,2
100,62,2
1000,660,2
10000,8123,2
100,64,2
1000,654,2
10000,8145,2
100,63,2
1000,649,2
10000,7989,2
100,63,2
1000,657,2
10000,7972,2
100,62,2
1000,678,2
10000,8021,2
100,61,2
1000,658,2
10000,9732,2
100,63,2
1000,662,2
10000,8013,2
